Survey name,Operator,Dates,Data type,Datum,North lat,South lat,East long,West long,SEGY size,Navigation size,SEGY zip,Navigation zip,URL
B-51-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.55912,28.29475,-90.71213,-90.94758,(43.6 MB),(12.2 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-51-75-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-51-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-51-75-la
B-51-88-LA,Bureau of Ocean Energy Management,1988,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.9263,26.07711,-87.79583,-95.03134,(2.8 GB),(474.8 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-51-88-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-51-88-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-51-88-la
B-51-90-LA,Bureau of Ocean Energy Management,1990,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.35046,29.21641,-91.41953,-91.57888,(2.3 GB),(37.2 KB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-51-90-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/17/125820732633/B-51-90-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-51-90-la
B-51-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.4318,28.97636,-88.45561,-88.88742,(8.5 GB),(8.7 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-51-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/08/02/133234372222/B-51-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-51-94-la
B-51a-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.18883,28.99255,-88.61325,-88.82105,(534.4 MB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-51a-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/08/02/150214243475/B-51a-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-51a-94-la
B-52-79-LA,Bureau of Ocean Energy Management,1979,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.59623,28.92057,-90.20524,-93.37035,(12.6 MB),(68.9 KB),https://walrus.wr.usgs.gov/namss/data/1979/namss.B-52-79-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-52-79-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-52-79-la
B-52-84-LA,Bureau of Ocean Energy Management,1984,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.9019,28.19135,-89.22861,-90.18376,(280.1 MB),(513.0 KB),https://walrus.wr.usgs.gov/namss/data/1984/namss.B-52-84-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-52-84-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-52-84-la
B-52-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.18698,27.80586,-90.02909,-90.76549,(9.8 GB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-52-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/08/30/095218896140/B-52-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-52-93-la
B-52a-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.14616,28.09715,-90.4274,-90.48407,(426.9 MB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-52a-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/08/27/165837877562/B-52a-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-52a-93-la
B-52b-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.18695,28.07984,-90.17589,-90.27678,(391.1 MB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-52b-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/08/27/173218060873/B-52b-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-52b-93-la
B-52c-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.13346,27.95753,-90.47506,-90.61704,(1.7 GB),(3.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-52c-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/08/27/173841497109/B-52c-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-52c-93-la
B-53-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.86091,28.83527,-89.31077,-89.39652,(4.9 MB),(1.7 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-53-75-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-53-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-53-75-la
B-53-80-LA,Bureau of Ocean Energy Management,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.26843,28.02048,-91.25823,-93.50563,(47.3 MB),(138.1 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.B-53-80-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-53-80-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-53-80-la
B-53-82-LA,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.30937,27.81232,-90.14639,-93.27708,(689.5 MB),(2.0 MB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-53-82-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-53-82-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-53-82-la
B-54-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.34679,29.24841,-88.92962,-89.11372,(1.9 GB),(2.1 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-54-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/04/30/115828093458/B-54-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54-93-la
B-54-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.89424,27.74662,-91.25788,-91.46541,(575.3 MB),(3.5 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-54-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/13/104503551022/B-54-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54-94-la
B-54-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.3851,28.21158,-91.21962,-91.76859,(31.6 GB),(1.5 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-54-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/153245990166/B-54-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54-95-la
B-54a-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.68966,29.2849,-88.50243,-88.87777,(11.3 GB),(2.1 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-54a-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/04/30/134057845597/B-54a-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54a-93-la
B-54a-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.89424,27.74662,-91.25788,-91.46541,(575.3 MB),(3.5 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-54a-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/13/112206593526/B-54a-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54a-94-la
B-54a-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.14484,28.06749,-91.27243,-91.45765,(1.5 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-54a-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/163851746886/B-54a-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54a-95-la
B-54b-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.74983,27.70404,-91.01885,-91.16723,(437.6 MB),(3.5 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-54b-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/13/112946604859/B-54b-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54b-94-la
B-54c-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.74983,27.70382,-91.01885,-91.16724,(1.6 GB),(6.3 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-54c-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/13/114159859339/B-54c-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54c-94-la
B-54d-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.83803,27.70421,-91.01753,-91.16687,(3.8 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-54d-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/13/121124454835/B-54d-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-54d-94-la
B-55-82-LA,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.47232,27.95584,-90.24592,-93.45391,(27.3 MB),(43.6 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-55-82-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-55-82-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-55-82-la
B-56-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.37822,28.26185,-92.14024,-92.26862,(49.5 MB),(10.3 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-56-75-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-56-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-56-75-la
B-56-84-LA,Bureau of Ocean Energy Management,1984,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.00128,27.5101,-89.71056,-91.74745,(46.9 MB),(161.6 KB),https://walrus.wr.usgs.gov/namss/data/1984/namss.B-56-84-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-56-84-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-56-84-la
B-56-87-LA,Bureau of Ocean Energy Management,1987,2D Multichannel Seismic,North American Datum 1927 (NAD27),30.19807,28.98076,-87.65431,-88.75944,(254.5 MB),(611.4 KB),https://walrus.wr.usgs.gov/namss/data/1987/namss.B-56-87-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-56-87-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-56-87-la
B-56-92-LA,Bureau of Ocean Energy Management,1992,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.64166,28.28387,-91.12252,-91.38572,(23.2 GB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-56-92-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/07/161106219741/B-56-92-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-56-92-la
B-57-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.18482,28.95732,-91.49323,-91.8538,(8.6 GB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-57-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/08/30/083544420099/B-57-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-57-93-la
B-57a-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.10983,28.99207,-91.54401,-91.68833,(607.9 MB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-57a-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/08/29/133005700778/B-57a-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-57a-93-la
B-58-79-LA,Bureau of Ocean Energy Management,1979,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.16374,27.84176,-89.76667,-93.4616,(61.9 MB),(168.1 KB),https://walrus.wr.usgs.gov/namss/data/1979/namss.B-58-79-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-58-79-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-58-79-la
B-58-83-LA,Bureau of Ocean Energy Management,1983,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.11513,28.11947,-91.81355,-93.2832,(44.0 MB),(318.9 KB),https://walrus.wr.usgs.gov/namss/data/1983/namss.B-58-83-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-58-83-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-58-83-la
B-58-84-LA,Bureau of Ocean Energy Management,1984,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.50671,28.42055,-92.11479,-92.26291,(11.7 MB),(7.3 KB),https://walrus.wr.usgs.gov/namss/data/1984/namss.B-58-84-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-58-84-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-58-84-la
B-58-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.86193,27.5653,-92.8066,-93.24867,(27.0 GB),(2.6 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-58-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/15/103155531173/B-58-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-58-91-la
B-59-75-AK,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1983 (NAD83),59.2704,54.48594,-147.44377,-158.57803,(22.5 GB),(319.3 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-59-75-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/10/08/132853442456/75-59.n83.navF.txt,https://walrus.wr.usgs.gov/namss/survey/b-59-75-ak
B-59-82-AR,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1983 (NAD83),71.82981,69.83439,-140.92684,-156.80384,(3.1 GB),(1.5 MB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-59-82-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/03/18/82-59.n83,https://walrus.wr.usgs.gov/namss/survey/b-59-82-ar
B-59-83-LA,Bureau of Ocean Energy Management,1983,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.18962,27.58049,-91.28994,-93.74311,(194.9 MB),(649.9 KB),https://walrus.wr.usgs.gov/namss/data/1983/namss.B-59-83-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-59-83-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-59-83-la
B-59-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.79015,27.69832,-91.94422,-92.03347,(101.5 MB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-59-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/13/135758287244/B-59-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-59-94-la
B-59a-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.28586,28.83912,-92.71828,-93.07112,(36.6 GB),(17.2 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-59a-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/15/125301052957/B-59a-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-59a-91-la
B-59a-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.80952,27.67004,-91.84921,-92.09906,(3.9 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-59a-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/13/141716957346/B-59a-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-59a-94-la
B-59b-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.99067,28.87601,-92.80432,-92.92811,(1.3 GB),(1.7 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-59b-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/15/125616853416/B-59b-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-59b-91-la
B-60-82-AR,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1983 (NAD83),72.54974,68.38704,-156.11821,-169.15409,(5.2 GB),(1021.5 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-60-82-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/03/18/82-60.n83,https://walrus.wr.usgs.gov/namss/survey/b-60-82-ar
B-60-83-LA,Bureau of Ocean Energy Management,1983,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.38168,28.34699,-89.97585,-90.40079,(4.1 MB),(8.0 KB),https://walrus.wr.usgs.gov/namss/data/1983/namss.B-60-83-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-60-83-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-60-83-la
B-61-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.36258,28.8331,-88.84848,-90.5817,(497.3 MB),(64.0 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-61-75-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-61-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-61-75-la
B-61-77-LA,Bureau of Ocean Energy Management,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.40468,29.15752,-88.82298,-88.95158,(27.4 MB),(11.1 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.B-61-77-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-61-77-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-61-77-la
B-61-80-LA,Bureau of Ocean Energy Management,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.37842,29.23536,-93.60609,-93.62596,(3.2 MB),(2.5 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.B-61-80-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-61-80-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-61-80-la
B-61-82-LA,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.79211,27.88039,-90.23343,-93.44963,(58.2 MB),(96.9 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-61-82-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-61-82-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-61-82-la
B-61-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.53212,29.48729,-92.0448,-92.10946,(39.2 MB),(1.5 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-61-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/14/144855095795/B-61-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-61-94-la
B-62-81-LA,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),30.06196,28.381,-87.64729,-93.31085,(1.2 GB),(1.7 MB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-62-81-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-62-81-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-62-81-la
B-63-82-AK,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1983 (NAD83),59.5995,55.22183,-161.93042,-171.35993,(25.4 GB),(2.4 MB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-63-82-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/11/14/153635165921/82-63_NAV.csv,https://walrus.wr.usgs.gov/namss/survey/b-63-82-ak
B-63-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.51257,29.23111,-92.24085,-92.69689,(3.4 GB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-63-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/10/095151520519/B-63-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-63-91-la
B-64-87-LA,Bureau of Ocean Energy Management,1987,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.8027,25.59923,-87.5406,-92.48431,(11.9 GB),(2.6 MB),https://walrus.wr.usgs.gov/namss/data/1987/namss.B-64-87-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/03/b-64-87-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-64-87-la
B-64-92-LA,Bureau of Ocean Energy Management,1992,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.99281,28.78995,-90.34666,-90.56521,(6.8 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-64-92-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/01/23/130223133004/B-64-92-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-64-92-la
B-64-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.40338,28.13347,-90.73985,-91.13991,(5.7 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-64-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/164431393232/B-64-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-64-95-la
B-64a-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.8778,28.01905,-90.92692,-91.34889,(13.0 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-64a-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/170132277105/B-64a-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-64a-95-la
B-66-79-LA,Bureau of Ocean Energy Management,1979,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.56487,28.39865,-93.10217,-93.36143,(1.4 MB),(16.7 KB),https://walrus.wr.usgs.gov/namss/data/1979/namss.B-66-79-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-66-79-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-66-79-la
